uid, timestamp, type, gold won, towers, left army, right army
cgs_4ddaf472aa225, 0, 1331, -1 30 11 -1 29 11 -1 28 10 -1 27 9 -1 3 9 -1 5 11 -1 7 10 -1 6 9 -1 26 11 -1 25 9 -1 2 13 -1 3 15 -1 5 14 -1 5 17 -1 24 12 -1 25 14 -1 27 13 -1 27 15 -1 28 16 -1 23 17 -1 1 16 -1 4 12 -1 9 11 -1 22 11 -1 2 10 -1 0 11 -1 1 11 , 15 15 1 7 15 1 8 4 1 2 15 16 3 7 7 15 7 8 1 7 8 3 15 2 15 8 2 7 2 4 7 8 3 8 15 15 15 15 4 1 1 3 15 2 2 15 15 7 7 8 8 8 8, request, 16 16 15 8 7 7 4 2 15 1 7 15 2 15 16 15 15 8 7 2 16 8 4 4 8 7 3 1 8 8 15 15 8 8 3 2 15 4 2 3 15 16 1 3 15 7 8 8 3 3 3 16 16
cgs_4ddafad4ac712, 0, 3 2 8 1 2 1 3 8 2 3 3 1 2 1 8 1 2, -1 20 9 -1 27 11 -1 11 9 -1 26 9 -1 24 9 -1 25 10 -1 3 10 -1 0 11 -1 2 11 -1 4 9 -1 8 11 -1 30 11 , 8 8 2 2 2 1 3 2 2 8 2 2 2 1 8 1 3 3 2 8 2 1 2, request, 413
cgs_4dd9fee41fb53, 0, 8 2 8 15 8 1 1 2 4 2 8 4 8 4 1 1 2 4 1 4 2 2 1 4 3 1 8 2 8 4, 759, 3 1 3 4 8 4 4 3 2 1 1 4 1 2 8 1 1 8 8 8 8 1 3 1 4 4 3 1 4 15 2, request, -1 2 10 -1 1 11 -1 0 11 -1 29 11 -1 28 11 -1 26 10 -1 23 10 -1 5 10 -1 3 11 -1 4 11 -1 25 11 -1 24 11 -1 10 9 -1 19 9 -1 20 9 -1 8 12 -1 7 13 -1 8 14 -1 7 15 -1 7 16 -1 6 17 -1 22 12 -1 21 13 -1 21 14 -1 22 15 
cgs_4ddafad4ac712, 0, 8 2 2 1 8 2 2 1 2 8 2 2 2 8 2 1 8 8 8, -1 20 9 -1 21 11 -1 11 9 -1 29 11 -1 26 9 -1 9 11 -1 6 11 -1 4 9 -1 2 11 -1 0 11 -1 27 11 -1 31 11 -1 24 9 -1 9 11 , 2 1 8 1 2 8 8 1 2 2 2 2 8 2 8 2 2 1, request, 370
cgs_4ddae7ba08607, 0, 7 3 15 8 1 7 2 1 9 11 7 4 13 16 1 11 13 5 17 1017 9 5 17 14 11 1 1017 11 4 17 1 3 9 1017 8 3 16 1017 15 7 5 17 7 7 5 9 1 10 1 11 7 10 3 8 4 9 15 10 13 9 13 17 12 11 13 3 1017 4 1017 15 9 7 15 17 11 11 16 13 12 7 4 7 1 9 1017 3 1017 8 1 5 9 9 11 4 8 8 9 11 10 17 2 13 5 13 9 4 12 14 12 8 13 16, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 -1 28 6 -1 4 1 -1 3 6 -1 22 1 -1 7 1 -1 8 8 -1 24 8 -1 3 13 -1 4 13 -1 23 14 -1 23 13 -1 22 6 -1 8 6 , request, 16 12 1017 17 11 8 8 15 16 16 10 1 14 9 1 10 4 2 17 7 11 14 7 5 10 3 15 7 1017 13 3 7 1017 9 15 3 10 4 4 1017 7 7 5 4 10 16 5 9 15 4 5 15 14 9 1017 3 17 10 17 5 2 4 8 5 12 12 14 15 1017 14 3 5 13 12 17 1 10 15 17 10 13 7 12 4 17 1017 16 2 12 3 3 1017 4 12 11 7 4 10 16 9 4 12 15 7 7 8 10 12 16 17 1 5 8 17 8 17 16 7 1 7, 3450
cgs_4ddafad4ac712, 0, 8 8 8 2 8 2 2 2 1 2, -1 20 9 -1 21 11 -1 11 9 -1 23 11 -1 26 9 -1 27 11 -1 29 11 -1 9 11 -1 3 9 -1 2 11 -1 1 11 -1 6 11 , 1 2 8 2 1 2 2 2 8 2 1 2 2 1 2 2 8 8 1 2, request, 292
cgs_4dd9fee41fb53, 0, 15 1 15 1 4 4 8 4 8 1 8 4 3 8 1 2 3 4 15 2 8 15 1 2 2 4 15 4 8 4 15 2, 857, 2 15 1 4 8 2 8 4 1 4 1 1 4 2 1 8 2 15 1 2 2 1 15 4 1 8 3 4 2 1 1 8 8 15 1 8 4 1 8, request, -1 4 12 -1 4 13 -1 3 14 -1 3 15 -1 4 17 -1 3 16 -1 25 12 -1 25 13 -1 25 14 -1 25 15 -1 25 16 -1 24 17 -1 20 14 -1 21 17 -1 21 16 -1 20 15 -1 19 12 -1 20 13 -1 9 12 -1 8 13 -1 9 14 -1 9 15 -1 9 16 -1 8 17 -1 10 9 -1 20 9 -1 1 11 -1 30 11 -1 2 11 -1 29 11 -1 28 10 -1 3 10 -1 7 11 
cgs_4dcc9522172c1, 0, request, 1780, -1 9 7 -1 4 9 -1 1 11 -1 0 11 -1 31 11 -1 30 11 -1 29 9 -1 28 9 -1 27 9 -1 10 4 -1 21 4 -1 21 7 -1 21 2 -1 23 3 -1 23 6 -1 8 12 -1 8 13 -1 8 15 -1 8 17 -1 8 16 -1 23 13 -1 23 12 -1 23 15 -1 23 17 -1 23 16 -1 3 9 -1 2 9 -1 6 9 -1 7 9 -1 26 9 -1 25 9 -1 24 9 -1 6 1 -1 5 5 -1 25 1 -1 26 4 -1 9 14 -1 21 14 -1 20 0 -1 20 3 -1 20 6 -1 11 1 , 1 9 8 1 13 12 9 17 8 13 13 8 12 2 8 13 16 3 3 3 1 14 9 17 4 8 1 2 15 17 9 13 3 2 8 2 15 8 13 13 13 12 8 16 15 15 8 8 4 3 3 8 13 13 13 2 3 4 1 4 1 8 17 4 8 12 2 2 8 13 4 8 17 1 2 4 2 16 4 15 12 3 14 8 17, 12 17 2 9 8 15 1 15 4 17 12 4 14 12 4 15 14 15 8 14 16 14 12 1 9 15 1 14 2 15 4 4 17 4 4 8 13 13 2 9 16 3 8 15 13 4 15 17 4 8 9 1 2 2 17 15 1 14 1 15 9 1 1 16 3 16
cgs_4ddae7ba08607, 0, 17 5 4 12 1017 1 10 15 5 3 11 11 8 17 7 5 12 16 9 8 15 14 10 1 10 17 2 9 2 9 15 2 3 3 12 13 10 12 2 5 7 13 15 9 5 8 10 8 2 12 5 8 10 12 1 3 11 2 14 16 12 3 15 4 7 10 7 17 2 9 14 14 1017 13 10 14 16 17 10 3 14 12 12 12 7 7 1017 14 1 4 10 2 16 7 17 4 9 8 2 1017 13 12 17 1017 14 16 7 3 8 13 13, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 -1 28 6 -1 4 1 -1 3 6 -1 22 1 -1 7 1 -1 8 8 -1 24 8 , request, 9 8 10 2 2 15 11 11 3 11 3 5 1017 14 4 11 1017 14 16 4 13 15 13 3 13 4 2 1017 17 7 5 12 15 12 12 15 14 10 2 15 1017 5 4 1017 1017 14 1 2 3 17 2 15 1017 4 3 7 3 12 15 13 1 12 7 17 1017 14 2 13 14 14 12 14 14 1017 10 9 1017 1 15 9 5 5 2 10 10 8 13 2 13 17 15 2 12 14 13 5 9 10 7 8 1017 3 5 13 4 10 1017 1017 11 3 3 1017 4 13 13 1 15 4 2 11 4 5, 3261
cgs_4ddafad4ac712, 0, 2 8 2 2 2 2 8 8 8 8 2 1 2 1 2 1 2 2 8 1, -1 20 9 -1 21 11 -1 5 9 -1 4 11 -1 8 9 -1 30 11 -1 0 11 -1 24 9 -1 25 11 -1 6 11 -1 31 11 -1 1 11 , 1 2 2 2 1 2 2 2 1 8 1 8 1, request, 322
cgs_4ddae7ba08607, 0, 5 1017 1 16 13 16 3 8 10 8 4 16 17 5 9 7 1017 4 8 13 4 10 15 4 10 17 12 12 4 5 3 17 9 3 15 4 16 14 5 1 3 15 7 8 15 10 7 17 13 1017 17 17 14 1 10 15 9 9 10 14 17 9 16 2 15 5 2 5 14 5 3 11 3 11 4 2 1 15 1017 10 2 2 8 2 17 2 12 3 13 16 1017 10 5 8 9 13 1017 3 8 14 14 1017 1017 4 7 16 17, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 -1 26 1 -1 28 6 -1 4 1 -1 3 6 -1 22 1 -1 7 1 -1 8 8 -1 24 8 , request, 2 5 11 1 13 7 1017 1017 8 10 7 4 13 3 5 17 5 3 10 4 3 1017 7 4 4 14 1 1017 10 1 4 4 3 17 2 7 3 1017 4 5 8 15 8 1017 10 3 15 2 15 8 9 12 7 8 12 5 9 4 3 8 14 3 17 4 15 12 17 1 11 1 10 14 13 17 17 13 15 10 9 2 17 17 14 1 14 14 9 4 16 8 1 7 14 10, 2959
cgs_4dcc9522172c1, 0, request, 1481, -1 9 7 -1 11 7 -1 4 9 -1 1 11 -1 0 11 -1 31 11 -1 30 11 -1 29 9 -1 28 9 -1 27 9 -1 10 4 -1 21 4 -1 21 7 -1 21 2 -1 23 3 -1 23 6 -1 7 12 -1 8 13 -1 8 14 -1 8 15 -1 8 17 -1 8 16 -1 23 13 -1 23 12 -1 23 14 -1 23 15 -1 23 17 -1 23 16 -1 3 9 -1 2 9 -1 6 9 -1 7 9 -1 26 9 -1 25 9 -1 24 9 -1 11 1 -1 6 1 -1 5 5 -1 25 1 -1 26 4 , 9 4 4 1 15 4 9 8 1 2 3 8 2 2 1 2 4 9 15 4 15 15 4 4 3 15 4 8 1 8 16 15 3 1 16 4 15 12 15 4 15 9 15 4 1 3 1 9 15 3 1 9 3 2 16 3 2 2 1 16 15 16 12 4 16 8 16 2 4 15 15, 9 1 2 15 3 12 16 16 8 8 3 3 1 9 2 1 2 15 4 9 2 15 9 15 16 1 9 1 3 3 9 2 3 8 4 2 2 12 15 9 15 12 8 15 12 16 4 15 4 15 12 2 9 15 9 2 15
cgs_4ddaf472aa225, 0, 1234, -1 30 11 -1 29 11 -1 28 10 -1 27 9 -1 3 9 -1 5 11 -1 7 10 -1 6 9 -1 26 11 -1 25 9 -1 2 13 -1 3 15 -1 5 14 -1 5 17 -1 24 12 -1 25 14 -1 27 13 -1 27 15 -1 28 16 -1 23 17 -1 1 16 -1 4 12 -1 9 11 -1 22 11 -1 1 11 -1 0 11 -1 2 10 , 8 1 3 2 7 15 1 3 8 1 3 1 1 1 4 2 8 1 15 4 1 1 1 3 2 15 3 8 1 15 7 1 7 1 8 2 2 1 8 15 2 2 16 8 7 1 7 15 3 7 8 4 8 3 8 3, request, 2 3 1 15 8 8 8 8 8 8 3 15 7 15 8 8 15 15 4 1 15 1 16 16 3 15 1 3 15 16 2 8 7 2 3 16 15 2 15 4 2 2 15 2 3 2 8 16
cgs_4ddafad4ac712, 0, 1 1 1 1 2 2 1 2 2 2 1, -1 20 9 -1 10 9 -1 21 11 -1 21 11 -1 1 11 -1 29 11 -1 6 11 , 1 1 1 2 1 2 2 1 1 1 2, request, 202
cgs_4ddae7ba08607, 0, 5 17 9 12 16 8 1017 7 15 15 4 11 9 17 10 3 8 1 9 5 7 4 17 10 12 8 4 4 2 3 14 10 1 12 10 1017 7 1017 1017 2 1 3 1017 10 7 9 10 4 2 10 4 14 14 5 7 13 7 14 7 2 7 11 10 10 7 10 15 2 8 4 8 9 3 8 9 12 4 5 15 4 17 15 9 14 10 13 8 13 4 1017 4 15 9 15 8 15 13 2 10 5 14 9 17 1 4 17 10 3 14 8 1017 15 13, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 27 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 -1 26 1 -1 28 6 -1 4 1 -1 3 6 -1 22 1 -1 7 1 -1 8 8 -1 24 8 , request, 13 4 3 15 8 8 7 2 9 12 10 17 1017 12 17 14 2 11 12 7 13 15 4 4 1017 13 10 10 4 1 15 9 16 1 9 2 2 1017 1 1 12 3 5 9 11 2 15 1017 2 3 8 1 8 1017 2 8 14 10 8 9 10 2 14 7 13 1 2 1017 13 16 1017 14 10 9 12 1 17 7 8 8 7 3 16 1 13 3 11 9 9 1 12 10 9 16 8 17 16 17 14 14 13 2 8 5 14 8 17 17 15 5, 3197
cgs_4ddafad4ac712, 0, 2 1 1 2 2 1 2 2 2 2 2, -1 20 9 -1 10 9 -1 10 9 -1 21 11 -1 8 11 -1 21 11 , 1 2 2 2 1 2 2, request, 154
cgs_4ddaf472aa225, 0, 1016, -1 30 11 -1 29 11 -1 1 11 -1 0 11 -1 2 10 -1 28 10 -1 27 9 -1 3 9 -1 5 11 -1 7 10 -1 6 9 -1 26 11 -1 25 9 -1 2 13 -1 3 15 -1 5 14 -1 5 17 -1 24 12 -1 25 14 -1 27 13 -1 27 15 -1 28 16 -1 23 17 -1 1 16 -1 4 12 -1 9 11 -1 22 11 , 4 3 8 15 1 2 1 1 8 1 8 15 15 4 1 1 15 1 4 1 1 16 15 16 16 4 4 15 3 8 16 3 4 8 2 3 4 2 1 15 8 1 4 4 8 15, request, 2 16 4 3 1 15 1 15 15 4 2 2 16 8 15 8 4 1 15 8 2 4 4 4 3 15 3 3 2 2 4 15 8 3 15 2 1
cgs_4dcc9522172c1, 0, request, 1429, -1 9 7 -1 11 7 -1 4 9 -1 1 11 -1 0 11 -1 31 11 -1 30 11 -1 29 9 -1 28 9 -1 27 9 -1 10 4 -1 21 4 -1 21 7 -1 21 2 -1 23 3 -1 23 6 -1 7 12 -1 8 13 -1 8 14 -1 8 15 -1 8 17 -1 8 16 -1 23 13 -1 23 12 -1 23 14 -1 23 15 -1 23 17 -1 23 16 -1 3 9 -1 2 9 -1 6 9 -1 7 9 -1 26 9 -1 25 9 -1 24 9 -1 11 1 -1 6 1 -1 5 5 -1 25 1 -1 26 4 , 3 2 3 4 16 9 8 3 15 9 3 12 15 8 12 1 3 15 3 8 16 8 2 1 8 16 2 3 8 2 16 3 16 16 12 8 8 2 9 3 9 15 8 15 8 3 2 16 9 15 15 4 15 1 16 4 15, 8 16 16 1 15 4 8 1 1 15 2 3 3 9 15 15 4 3 16 9 1 4 2 1 3 15 4 9 9 9 15 3 15 3 8 2 2 15 2 16 16 2 9 16 9 2 15 9 16 1 15 9 2 8 9 1 8 8 12 9 8 16 15 9 4 3 3
cgs_4ddafad4ac712, 0, 2 2 2 2 1, -1 20 9 -1 21 11 -1 10 9 -1 8 11 , 1 1 2 1 1 1, request, 100
cgs_4ddae7ba08607, 0, 4 11 3 12 4 17 7 17 5 9 17 5 3 12 15 9 13 16 2 3 17 4 14 13 1017 13 9 17 4 10 10 17 9 13 5 2 8 13 13 4 14 12 17 1 10 8 9 4 10 1017 1017 4 10 4 17 17 5 5 3 1 15 2 5 2 1017 1017 7 17 14 1 15 13 12 1 13 1 15 5 2 5 17 2 9 13 13 3 4 15 10 2 1 15 4 12, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 28 5 -1 27 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 -1 26 1 -1 28 6 -1 4 1 -1 3 6 -1 22 1 -1 7 1 , request, 9 10 14 9 14 1017 1017 10 11 4 3 13 14 5 14 9 7 10 9 1 7 14 7 5 16 3 3 1017 1017 9 11 4 2 4 10 3 1017 17 5 5 11 13 2 1017 12 1 8 8 17 10 10 3 13 17 10 1 15 14 2 1017 1 4 4 3 8 4 17 3 5 4 12 17 15 14 15 2 5 2 9 2 1 1017 7 2 9 16 10 13 2 11 8 17 14 3 3 1 5 1 13 10 1 7 14 2 7 1017, 2900
cgs_4ddae7ba08607, 0, 1 1 1017 5 17 13 13 13 1017 15 1017 1 3 13 2 15 12 5 7 1017 4 15 9 17 4 7 2 4 5 17 1 3 13 10 12 8 13 13 1 13 12 10 2 2 8 13 1017 14 5 7 2 1 8 9 17 13 3 1017 1017 5 3 8 9 10 1 14 11 2 12 4 8 5 3 1 3 15 15 1 17 2 15 16 3 9 8 5 3 8 4 8 17, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 27 1 -1 28 5 -1 27 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 -1 26 1 -1 28 6 -1 4 1 -1 3 6 -1 22 1 -1 7 1 , request, 8 10 5 15 8 5 3 4 10 8 4 2 8 3 15 13 14 1017 15 12 17 15 3 13 4 1 14 4 10 12 4 12 14 2 10 8 15 11 7 17 17 12 10 7 17 9 13 17 7 17 1017 8 12 16 13 17 10 12 1017 10 4 8 15 12 10 7 10 2 13 1017 8 17 5 9 3 14 9 4 13 2 14 12 7 13 13 1 13 14 9 11 14 1 4 13 1 5 1017 3 12 13 12 15 4 1 14 8 13 17, 2771
cgs_4ddaf472aa225, 0, 988, -1 30 11 -1 29 11 -1 28 10 -1 27 9 -1 26 11 -1 24 10 -1 3 9 -1 23 9 -1 9 16 -1 8 14 -1 10 13 -1 6 15 -1 6 17 -1 25 17 -1 26 15 -1 27 16 -1 27 14 -1 24 13 -1 6 12 -1 2 10 -1 0 11 -1 5 11 -1 6 10 -1 7 9 -1 26 12 -1 8 9 , 1 2 4 4 1 15 15 3 2 15 2 4 4 1 15 4 8 1 15 1 1 4 8 4 8 1 3 4 8 2 8 2 1 2 8 1 8 2 2 4 4, request, 2 3 1 4 1 4 15 1 2 8 4 2 1 4 4 1 4 4 2 2 1 1 2 15 8 4 2 2 2 1 8 4 2 1 3 2 2 15 3 1 2 3
cgs_4ddae7ba08607, 0, 3 10 5 14 17 12 2 17 13 2 4 15 8 5 9 14 5 8 16 13 3 11 7 3 13 15 9 14 5 3 7 15 5 4 15 10 12 14 12 4 5 14 17 9 2 15 3 7 11 1017 1017 13 14 4 10 10 11 1017 16 1 5 13 8 15 15 3 5 7 8 13 9 17 2 5 15 9 15 2 13 1 3 1017 7 15 8 17 5 11 1017 5 7 13 17 8 11 1 9 15 15 1 1017 17 1 15 2 9 3 2 2 7, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 27 3 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 27 1 -1 28 5 -1 27 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 -1 26 1 -1 28 6 -1 4 1 -1 3 6 , request, 12 4 5 15 9 2 7 1017 17 1 10 12 5 5 10 17 1 1 9 13 1 10 14 7 4 3 8 12 7 1017 1 9 12 12 12 5 1017 1017 15 13 13 3 3 3 10 4 15 1 8 9 3 11 4 3 17 17 17 17 13 12 5 14 9 4 15 11 17 2 3 14 7 14 5 17 8 1017 8 12 13 10 8 15 4 13 5 9 3 10 15 3 17 5 8 3 17 15 5 1 9 1017 5 8 10 4, 3042
cgs_4dcc9522172c1, 0, request, 1338, -1 9 7 -1 11 7 -1 4 9 -1 3 9 -1 2 9 -1 1 11 -1 0 11 -1 31 11 -1 30 11 -1 29 9 -1 28 9 -1 27 9 -1 10 4 -1 21 4 -1 21 7 -1 21 2 -1 23 3 -1 23 6 -1 7 12 -1 8 13 -1 8 14 -1 8 15 -1 8 17 -1 8 16 -1 23 13 -1 23 12 -1 23 14 -1 23 15 -1 23 17 -1 23 16 , 12 2 1 8 1 3 3 2 9 4 15 4 9 15 9 9 1 2 4 8 3 1 8 16 9 12 1 15 1 1 8 9 9 1 16 1 16 3 8 4 2 9 16 2 15 15 1 9 15 15 15 3 9 16 1 1 8, 15 15 15 12 2 2 8 4 9 9 8 15 15 9 1 9 2 4 8 3 16 16 15 1 1 4 1 9 3 16 1 1 8 1 15 8 1 8 12 16 15 1 3 2 1 12 8 9 15 9 12 16 3 1 8 8 8 2 16 16 2 3
cgs_4ddae7ba08607, 0, 5 1 17 13 3 5 8 1 12 8 7 9 17 17 8 17 4 16 1 16 1 12 8 1 4 17 3 7 4 7 8 14 16 7 16 5 5 7 8 9 5 17 5 15 9 14 2 16 5 9 13 3 4 12 7 16 12 12 17 14 13 17 14 4 2 7 12 16 13 4 14 3 14 12 17 5 1 1 3 17 1 8 13 14 8 7 5 1 16 1 5 8 4 12 2 12 9 3 5 7 4 7 3 8 4 16 8 14, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 27 3 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 27 1 -1 28 5 -1 27 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 , request, 16 17 15 8 17 15 1 5 3 3 4 4 15 9 13 13 1 17 2 7 7 4 15 16 8 7 8 14 15 3 9 15 2 1 9 1 9 4 5 4 9 15 1 9 13 9 2 8 15 5 13 16 16 5 2 9 17 3 8 17 16 3 3 13 13 1 8 13 14 9 2 13 17 12 5 12 8 13 16 5 8 3 14 17, 2515
cgs_4ddaf472aa225, 0, 846, -1 29 11 -1 1 11 -1 3 10 -1 28 10 -1 4 10 -1 27 10 -1 24 10 -1 25 11 -1 7 10 -1 6 11 -1 9 9 -1 10 9 -1 22 9 -1 20 9 -1 7 13 -1 7 15 -1 7 14 -1 7 16 -1 7 17 -1 26 13 -1 25 14 -1 25 15 -1 24 16 -1 25 17 -1 6 12 , 3 4 1 4 4 4 8 15 8 15 15 2 8 1 1 8 15 15 4 15 8 2 2 3 8 8 2 8 8 15 1 1 8 4 1 15, request, 4 15 2 4 1 2 2 4 4 3 3 2 4 2 2 3 4 3 4 1 4 3 2 8 1 15 1 1 4 3 4 8
cgs_4ddae7ba08607, 0, 15 14 2 1 16 3 7 8 8 15 14 8 13 5 8 3 8 12 12 13 15 7 8 4 9 12 1 17 9 13 13 2 16 3 4 5 15 3 8 12 5 17 5 12 13 17 1 7 1 3 2 15 3 5 16 4 15 7 16 14 5 14 3 3 1 9 7 9 2 7 8 1 13 9 15 13 13 4 16 17 8 9 3 1 4 12 16 7, -1 31 10 -1 30 10 -1 0 10 -1 1 10 -1 2 9 -1 3 9 -1 29 9 -1 28 9 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 1 16 -1 2 17 -1 27 12 -1 26 13 -1 26 14 -1 27 14 -1 26 15 -1 27 15 -1 26 16 -1 26 17 -1 28 7 -1 27 3 -1 26 5 -1 25 1 -1 3 6 -1 2 8 -1 4 3 -1 2 1 -1 3 1 -1 2 3 -1 27 1 -1 28 5 -1 27 3 -1 26 2 -1 27 8 -1 5 8 -1 3 3 -1 2 4 -1 27 4 -1 3 1 -1 3 4 -1 27 6 -1 26 8 -1 6 8 -1 24 16 -1 3 15 -1 24 2 -1 6 4 -1 24 6 -1 25 10 -1 4 5 -1 6 10 -1 2 13 -1 24 13 , request, 1 2 17 17 13 1 8 2 7 2 17 17 5 15 5 15 3 9 2 8 16 1 16 5 7 5 7 8 3 9 3 17 16 1 9 1 16 8 5 7 12 4 7 16 16 12 9 5 15 8 12 13 4 4 1 8 5 9 16 9 4 4 9 3 13 4 15 8 15 2 3 1 14 16 4 9 9 14 3 9 9 15 1 4 16 15 17 17 5 12 12 17, 2326
